timestamp,sensor_id,value,unit
2026-03-24 15:03:43.514,step_3,48.040262,C
2026-03-24 15:03:43.516,vib_1,-0.002224,mm/s
2026-03-24 15:03:43.516,vib_3,0.412003,mm/s
2026-03-24 15:03:43.517,vib_2,0.953408,mm/s
2026-03-24 15:03:43.517,speed_3,2.044658,m/s
2026-03-24 15:03:43.518,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.520,curr_2,3.592607,A
2026-03-24 15:03:43.521,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.521,curr_1,1.649194,A
2026-03-24 15:03:43.522,sq_3,1.000000,state
2026-03-24 15:03:43.523,vib_2,0.343159,mm/s
2026-03-24 15:03:43.523,curr_3,5.740821,A
2026-03-24 15:03:43.524,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.526,vib_1,-0.484336,mm/s
2026-03-24 15:03:43.527,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.528,vib_2,-0.432812,mm/s
2026-03-24 15:03:43.530,vib_3,0.910142,mm/s
2026-03-24 15:03:43.533,vib_3,1.560822,mm/s
2026-03-24 15:03:43.534,curr_3,5.932507,A
2026-03-24 15:03:43.534,vib_2,-1.167277,mm/s
2026-03-24 15:03:43.536,vib_3,1.101215,mm/s
2026-03-24 15:03:43.537,vib_1,0.028621,mm/s
2026-03-24 15:03:43.538,vib_3,0.651044,mm/s
2026-03-24 15:03:43.540,vib_2,0.229530,mm/s
2026-03-24 15:03:43.540,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.541,curr_2,3.597746,A
2026-03-24 15:03:43.543,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.544,curr_3,5.658162,A
2026-03-24 15:03:43.545,vib_2,0.974199,mm/s
2026-03-24 15:03:43.546,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.548,vib_1,0.396078,mm/s
2026-03-24 15:03:43.548,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.551,vib_2,0.321099,mm/s
2026-03-24 15:03:43.552,vib_3,0.236630,mm/s
2026-03-24 15:03:43.554,vib_3,1.573291,mm/s
2026-03-24 15:03:43.556,curr_3,5.996151,A
2026-03-24 15:03:43.557,vib_3,1.251728,mm/s
2026-03-24 15:03:43.557,vib_2,-0.388426,mm/s
2026-03-24 15:03:43.559,vib_1,-0.030761,mm/s
2026-03-24 15:03:43.560,vib_3,0.835197,mm/s
2026-03-24 15:03:43.562,curr_2,3.602758,A
2026-03-24 15:03:43.563,vib_3,0.143103,mm/s
2026-03-24 15:03:43.563,vib_2,-1.171276,mm/s
2026-03-24 15:03:43.565,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.568,curr_3,5.746393,A
2026-03-24 15:03:43.568,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.568,speed_3,2.067671,m/s
2026-03-24 15:03:43.569,vib_2,0.260322,mm/s
2026-03-24 15:03:43.570,vib_1,-0.504693,mm/s
2026-03-24 15:03:43.570,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.572,curr_1,1.669889,A
2026-03-24 15:03:43.573,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.573,sq_3,1.000000,state
2026-03-24 15:03:43.575,vib_2,0.980040,mm/s
2026-03-24 15:03:43.575,vib_3,1.369785,mm/s
2026-03-24 15:03:43.578,vib_3,1.422879,mm/s
2026-03-24 15:03:43.578,curr_3,6.004100,A
2026-03-24 15:03:43.580,vib_3,0.973440,mm/s
2026-03-24 15:03:43.581,vib_1,0.024215,mm/s
2026-03-24 15:03:43.580,vib_2,0.352886,mm/s
2026-03-24 15:03:43.583,curr_2,3.607646,A
2026-03-24 15:03:43.584,vib_3,0.412003,mm/s
2026-03-24 15:03:43.587,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.587,vib_2,-0.381955,mm/s
2026-03-24 15:03:43.589,curr_3,5.674237,A
2026-03-24 15:03:43.589,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.592,vib_1,0.381902,mm/s
2026-03-24 15:03:43.592,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.593,vib_2,-1.197785,mm/s
2026-03-24 15:03:43.595,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.598,vib_3,0.910142,mm/s
2026-03-24 15:03:43.599,vib_2,0.256987,mm/s
2026-03-24 15:03:43.600,vib_3,1.560822,mm/s
2026-03-24 15:03:43.600,curr_3,6.036877,A
2026-03-24 15:03:43.602,vib_1,-0.023279,mm/s
2026-03-24 15:03:43.603,vib_3,1.101215,mm/s
2026-03-24 15:03:43.603,curr_2,3.612414,A
2026-03-24 15:03:43.604,vib_2,0.966007,mm/s
2026-03-24 15:03:43.605,vib_3,0.651044,mm/s
2026-03-24 15:03:43.608,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.610,vib_2,0.380610,mm/s
2026-03-24 15:03:43.611,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.611,speed_2,1.606633,m/s
2026-03-24 15:03:43.612,curr_3,5.743931,A
2026-03-24 15:03:43.612,sq_2,0.993006,state
2026-03-24 15:03:43.613,vib_1,-0.479977,mm/s
2026-03-24 15:03:43.614,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.614,ramp_3,17.047627,%
2026-03-24 15:03:43.615,press_3,8.021189,bar
2026-03-24 15:03:43.615,step_3,49.355104,C
2026-03-24 15:03:43.616,vib_2,-0.391457,mm/s
2026-03-24 15:03:43.617,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.620,speed_3,2.110817,m/s
2026-03-24 15:03:43.620,vib_3,0.236630,mm/s
2026-03-24 15:03:43.622,vib_2,-1.179242,mm/s
2026-03-24 15:03:43.623,curr_3,6.047530,A
2026-03-24 15:03:43.623,vib_3,1.573291,mm/s
2026-03-24 15:03:43.623,vib_1,0.052846,mm/s
2026-03-24 15:03:43.623,sq_3,1.000000,state
2026-03-24 15:03:43.623,curr_1,1.697946,A
2026-03-24 15:03:43.625,curr_2,3.617064,A
2026-03-24 15:03:43.627,vib_3,1.251728,mm/s
2026-03-24 15:03:43.627,vib_2,0.247571,mm/s
2026-03-24 15:03:43.630,vib_3,0.835197,mm/s
2026-03-24 15:03:43.633,vib_3,0.143103,mm/s
2026-03-24 15:03:43.633,vib_2,0.969120,mm/s
2026-03-24 15:03:43.634,curr_3,5.737975,A
2026-03-24 15:03:43.635,vib_1,0.420037,mm/s
2026-03-24 15:03:43.636,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.638,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.639,vib_2,0.305568,mm/s
2026-03-24 15:03:43.641,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.644,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.644,vib_2,-0.377926,mm/s
2026-03-24 15:03:43.644,curr_3,5.983774,A
2026-03-24 15:03:43.646,vib_1,0.014278,mm/s
2026-03-24 15:03:43.646,curr_2,3.621599,A
2026-03-24 15:03:43.646,vib_3,1.369785,mm/s
2026-03-24 15:03:43.649,vib_3,1.422879,mm/s
2026-03-24 15:03:43.650,vib_2,-1.176539,mm/s
2026-03-24 15:03:43.652,vib_3,0.973440,mm/s
2026-03-24 15:03:43.655,curr_3,5.748444,A
2026-03-24 15:03:43.655,vib_3,0.412003,mm/s
2026-03-24 15:03:43.656,vib_2,0.291806,mm/s
2026-03-24 15:03:43.657,vib_1,-0.468657,mm/s
2026-03-24 15:03:43.658,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.662,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.662,vib_2,0.992000,mm/s
2026-03-24 15:03:43.665,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.666,curr_3,6.058108,A
2026-03-24 15:03:43.667,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.668,vib_2,0.379439,mm/s
2026-03-24 15:03:43.667,curr_2,3.626022,A
2026-03-24 15:03:43.667,vib_1,0.050034,mm/s
2026-03-24 15:03:43.670,vib_3,0.910142,mm/s
2026-03-24 15:03:43.671,speed_3,2.177566,m/s
2026-03-24 15:03:43.673,vib_2,-0.374936,mm/s
2026-03-24 15:03:43.673,vib_3,1.560822,mm/s
2026-03-24 15:03:43.675,sq_3,1.000000,state
2026-03-24 15:03:43.675,curr_1,1.599390,A
2026-03-24 15:03:43.676,vib_3,1.101215,mm/s
2026-03-24 15:03:43.677,curr_3,5.717372,A
2026-03-24 15:03:43.679,vib_1,0.418911,mm/s
2026-03-24 15:03:43.679,vib_3,0.651044,mm/s
2026-03-24 15:03:43.679,vib_2,-1.125910,mm/s
2026-03-24 15:03:43.682,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.684,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.686,vib_2,0.270996,mm/s
2026-03-24 15:03:43.688,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.688,curr_3,5.993519,A
2026-03-24 15:03:43.689,curr_2,3.630336,A
2026-03-24 15:03:43.689,vib_1,0.021816,mm/s
2026-03-24 15:03:43.691,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.692,vib_2,0.947920,mm/s
2026-03-24 15:03:43.694,vib_3,0.236630,mm/s
2026-03-24 15:03:43.697,vib_3,1.573291,mm/s
2026-03-24 15:03:43.697,vib_2,0.338641,mm/s
2026-03-24 15:03:43.699,curr_3,5.654722,A
2026-03-24 15:03:43.700,vib_3,1.251728,mm/s
2026-03-24 15:03:43.700,vib_1,-0.461395,mm/s
2026-03-24 15:03:43.702,vib_3,0.835197,mm/s
2026-03-24 15:03:43.703,vib_2,-0.410281,mm/s
2026-03-24 15:03:43.705,vib_3,0.143103,mm/s
2026-03-24 15:03:43.708,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.708,vib_2,-1.215062,mm/s
2026-03-24 15:03:43.709,sq_1,1.000425,state
2026-03-24 15:03:43.710,speed_1,1.079910,m/s
2026-03-24 15:03:43.710,press_2,5.511041,bar
2026-03-24 15:03:43.710,curr_3,6.010592,A
2026-03-24 15:03:43.710,curr_2,3.634544,A
2026-03-24 15:03:43.710,ramp_2,13.596519,%
2026-03-24 15:03:43.710,vib_1,0.062969,mm/s
2026-03-24 15:03:43.711,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.712,step_2,46.634440,C
2026-03-24 15:03:43.713,speed_2,1.686476,m/s
2026-03-24 15:03:43.713,sq_2,0.997272,state
2026-03-24 15:03:43.714,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.715,ramp_3,17.755960,%
2026-03-24 15:03:43.715,vib_2,0.252676,mm/s
2026-03-24 15:03:43.716,press_3,8.021239,bar
2026-03-24 15:03:43.716,step_3,50.605820,C
2026-03-24 15:03:43.717,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.719,vib_3,1.369785,mm/s
2026-03-24 15:03:43.720,curr_3,5.740181,A
2026-03-24 15:03:43.721,vib_2,0.993591,mm/s
2026-03-24 15:03:43.722,vib_3,1.422879,mm/s
2026-03-24 15:03:43.722,speed_3,2.259607,m/s
2026-03-24 15:03:43.722,vib_1,0.420424,mm/s
2026-03-24 15:03:43.724,vib_3,0.973440,mm/s
2026-03-24 15:03:43.727,curr_1,1.671416,A
2026-03-24 15:03:43.727,sq_3,1.000000,state
2026-03-24 15:03:43.728,vib_2,0.304550,mm/s
2026-03-24 15:03:43.728,vib_3,0.412003,mm/s
2026-03-24 15:03:43.731,curr_2,3.638647,A
2026-03-24 15:03:43.731,curr_3,6.017833,A
2026-03-24 15:03:43.732,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.733,vib_1,0.002129,mm/s
2026-03-24 15:03:43.735,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.735,vib_2,-0.420739,mm/s
2026-03-24 15:03:43.737,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.740,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.740,vib_2,-1.157004,mm/s
2026-03-24 15:03:43.742,curr_3,5.733850,A
2026-03-24 15:03:43.743,vib_1,-0.493807,mm/s
2026-03-24 15:03:43.743,vib_3,0.910142,mm/s
2026-03-24 15:03:43.746,vib_3,1.560822,mm/s
2026-03-24 15:03:43.746,vib_2,0.268903,mm/s
2026-03-24 15:03:43.748,vib_3,1.101215,mm/s
2026-03-24 15:03:43.751,curr_2,3.642650,A
2026-03-24 15:03:43.752,vib_3,0.651044,mm/s
2026-03-24 15:03:43.752,vib_2,1.005626,mm/s
2026-03-24 15:03:43.752,curr_3,6.018459,A
2026-03-24 15:03:43.754,vib_1,0.045221,mm/s
2026-03-24 15:03:43.755,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.757,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.758,vib_2,0.288833,mm/s
2026-03-24 15:03:43.760,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.763,curr_3,5.716003,A
2026-03-24 15:03:43.764,vib_2,-0.415502,mm/s
2026-03-24 15:03:43.764,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.765,vib_1,0.416508,mm/s
2026-03-24 15:03:43.767,vib_3,0.236630,mm/s
2026-03-24 15:03:43.769,vib_3,1.573291,mm/s
2026-03-24 15:03:43.770,vib_2,-1.219190,mm/s
2026-03-24 15:03:43.772,vib_3,1.251728,mm/s
2026-03-24 15:03:43.773,curr_2,3.646553,A
2026-03-24 15:03:43.773,speed_3,2.289647,m/s
2026-03-24 15:03:43.775,curr_3,6.012238,A
2026-03-24 15:03:43.775,vib_3,0.835197,mm/s
2026-03-24 15:03:43.776,vib_2,0.256935,mm/s
2026-03-24 15:03:43.775,vib_1,0.014251,mm/s
2026-03-24 15:03:43.778,curr_1,1.619544,A
2026-03-24 15:03:43.778,vib_3,0.143103,mm/s
2026-03-24 15:03:43.779,sq_3,1.000000,state
2026-03-24 15:03:43.782,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.782,vib_2,0.919817,mm/s
2026-03-24 15:03:43.785,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.786,curr_3,5.779575,A
2026-03-24 15:03:43.788,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.788,vib_1,-0.460094,mm/s
2026-03-24 15:03:43.788,vib_2,0.300192,mm/s
2026-03-24 15:03:43.790,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.794,vib_3,1.369785,mm/s
2026-03-24 15:03:43.794,vib_2,-0.396109,mm/s
2026-03-24 15:03:43.794,curr_2,3.650360,A
2026-03-24 15:03:43.797,curr_3,6.001677,A
2026-03-24 15:03:43.797,vib_3,1.422879,mm/s
2026-03-24 15:03:43.798,vib_1,0.068416,mm/s
2026-03-24 15:03:43.800,vib_2,-1.134948,mm/s
2026-03-24 15:03:43.800,vib_3,0.973440,mm/s
2026-03-24 15:03:43.803,vib_3,0.412003,mm/s
2026-03-24 15:03:43.805,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.805,vib_2,0.258457,mm/s
2026-03-24 15:03:43.807,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.809,vib_1,0.423649,mm/s
2026-03-24 15:03:43.808,curr_3,5.874199,A
2026-03-24 15:03:43.811,vib_2,0.963818,mm/s
2026-03-24 15:03:43.811,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.813,speed_2,1.769832,m/s
2026-03-24 15:03:43.814,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.814,sq_2,1.018817,state
2026-03-24 15:03:43.815,curr_2,3.654073,A
2026-03-24 15:03:43.816,ramp_3,18.464293,%
2026-03-24 15:03:43.817,step_3,51.795539,C
2026-03-24 15:03:43.816,vib_2,0.363274,mm/s
2026-03-24 15:03:43.816,vib_3,0.910142,mm/s
2026-03-24 15:03:43.817,press_3,8.022930,bar
2026-03-24 15:03:43.819,curr_3,6.083543,A
2026-03-24 15:03:43.819,vib_1,0.014903,mm/s
2026-03-24 15:03:43.820,vib_3,1.560822,mm/s
2026-03-24 15:03:43.823,vib_2,-0.393689,mm/s
2026-03-24 15:03:43.824,speed_3,2.371635,m/s
2026-03-24 15:03:43.823,vib_3,1.101215,mm/s
2026-03-24 15:03:43.827,vib_3,0.651044,mm/s
2026-03-24 15:03:43.829,curr_1,1.726362,A
2026-03-24 15:03:43.830,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.830,vib_2,-1.193951,mm/s
2026-03-24 15:03:43.830,sq_3,1.000000,state
2026-03-24 15:03:43.831,vib_1,-0.486313,mm/s
2026-03-24 15:03:43.830,curr_3,5.825636,A
2026-03-24 15:03:43.833,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.836,vib_2,0.257552,mm/s
2026-03-24 15:03:43.836,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.836,curr_2,3.657695,A
2026-03-24 15:03:43.838,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.841,vib_3,0.236630,mm/s
2026-03-24 15:03:43.841,vib_2,0.960377,mm/s
2026-03-24 15:03:43.842,curr_3,6.014701,A
2026-03-24 15:03:43.841,vib_1,0.042447,mm/s
2026-03-24 15:03:43.843,vib_3,1.573291,mm/s
2026-03-24 15:03:43.846,vib_3,1.251728,mm/s
2026-03-24 15:03:43.848,vib_2,0.362134,mm/s
2026-03-24 15:03:43.848,vib_3,0.835197,mm/s
2026-03-24 15:03:43.852,vib_3,0.143103,mm/s
2026-03-24 15:03:43.852,curr_3,5.769167,A
2026-03-24 15:03:43.853,vib_1,0.412137,mm/s
2026-03-24 15:03:43.853,vib_2,-0.368287,mm/s
2026-03-24 15:03:43.855,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.856,curr_2,3.661227,A
2026-03-24 15:03:43.857,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.860,vib_2,-1.141180,mm/s
2026-03-24 15:03:43.860,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.863,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.864,vib_1,0.013044,mm/s
2026-03-24 15:03:43.864,curr_3,6.044916,A
2026-03-24 15:03:43.865,vib_2,0.265107,mm/s
2026-03-24 15:03:43.866,vib_3,1.369785,mm/s
2026-03-24 15:03:43.868,vib_3,1.422879,mm/s
2026-03-24 15:03:43.871,vib_2,0.976177,mm/s
2026-03-24 15:03:43.871,vib_3,0.973440,mm/s
2026-03-24 15:03:43.874,vib_3,0.412003,mm/s
2026-03-24 15:03:43.874,speed_3,2.468419,m/s
2026-03-24 15:03:43.876,curr_3,5.708408,A
2026-03-24 15:03:43.875,vib_1,-0.482610,mm/s
2026-03-24 15:03:43.877,vib_2,0.319967,mm/s
2026-03-24 15:03:43.877,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.878,curr_2,3.664672,A
2026-03-24 15:03:43.880,curr_1,1.684577,A
2026-03-24 15:03:43.881,sq_3,1.000000,state
2026-03-24 15:03:43.882,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.884,vib_2,-0.445260,mm/s
2026-03-24 15:03:43.885,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.886,curr_3,6.045427,A
2026-03-24 15:03:43.887,vib_1,0.051259,mm/s
2026-03-24 15:03:43.888,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.890,vib_2,-1.181028,mm/s
2026-03-24 15:03:43.891,vib_3,0.910142,mm/s
2026-03-24 15:03:43.893,vib_3,1.560822,mm/s
2026-03-24 15:03:43.896,vib_3,1.101215,mm/s
2026-03-24 15:03:43.896,vib_2,0.249894,mm/s
2026-03-24 15:03:43.897,curr_3,5.726784,A
2026-03-24 15:03:43.897,vib_1,0.412282,mm/s
2026-03-24 15:03:43.899,vib_3,0.651044,mm/s
2026-03-24 15:03:43.899,curr_2,3.668031,A
2026-03-24 15:03:43.902,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.903,vib_2,1.035226,mm/s
2026-03-24 15:03:43.903,temp_1,23.998458,C
2026-03-24 15:03:43.904,temp_2,55.068352,C
2026-03-24 15:03:43.905,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.905,temp_3,82.069699,C
2026-03-24 15:03:43.905,hum_1,31.092667,%
2026-03-24 15:03:43.907,press_1,3.008675,bar
2026-03-24 15:03:43.907,hum_3,86.096739,%
2026-03-24 15:03:43.908,curr_3,6.054838,A
2026-03-24 15:03:43.906,hum_2,62.390948,%
2026-03-24 15:03:43.908,vib_1,0.011678,mm/s
2026-03-24 15:03:43.909,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.908,vib_2,0.337306,mm/s
2026-03-24 15:03:43.909,ramp_1,4.041271,%
2026-03-24 15:03:43.910,sq_1,1.003530,state
2026-03-24 15:03:43.910,speed_1,1.192129,m/s
2026-03-24 15:03:43.910,press_2,5.512046,bar
2026-03-24 15:03:43.912,step_2,48.102423,C
2026-03-24 15:03:43.912,ramp_2,13.997462,%
2026-03-24 15:03:43.912,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.908,step_1,39.473938,C
2026-03-24 15:03:43.914,speed_2,1.875625,m/s
2026-03-24 15:03:43.915,vib_2,-0.356589,mm/s
2026-03-24 15:03:43.915,sq_2,1.012082,state
2026-03-24 15:03:43.917,vib_3,0.236630,mm/s
2026-03-24 15:03:43.918,press_3,8.025333,bar
2026-03-24 15:03:43.917,ramp_3,19.172627,%
2026-03-24 15:03:43.918,step_3,52.927234,C
2026-03-24 15:03:43.920,vib_1,-0.471705,mm/s
2026-03-24 15:03:43.920,curr_3,5.812429,A
2026-03-24 15:03:43.920,curr_2,3.671308,A
2026-03-24 15:03:43.920,vib_3,1.573291,mm/s
2026-03-24 15:03:43.922,vib_2,-1.205953,mm/s
2026-03-24 15:03:43.925,vib_3,1.251728,mm/s
2026-03-24 15:03:43.926,speed_3,2.451544,m/s
2026-03-24 15:03:43.928,vib_2,0.275184,mm/s
2026-03-24 15:03:43.929,vib_3,0.835197,mm/s
2026-03-24 15:03:43.930,vib_1,0.042471,mm/s
2026-03-24 15:03:43.930,curr_3,6.069826,A
2026-03-24 15:03:43.931,curr_1,1.723935,A
2026-03-24 15:03:43.932,vib_3,0.143103,mm/s
2026-03-24 15:03:43.932,sq_3,1.000000,state
2026-03-24 15:03:43.934,vib_2,0.938709,mm/s
2026-03-24 15:03:43.935,vib_3,-0.504798,mm/s
2026-03-24 15:03:43.938,vib_3,-1.210225,mm/s
2026-03-24 15:03:43.940,vib_2,0.378740,mm/s
2026-03-24 15:03:43.941,curr_3,5.759168,A
2026-03-24 15:03:43.941,vib_1,0.431127,mm/s
2026-03-24 15:03:43.941,vib_3,-1.890237,mm/s
2026-03-24 15:03:43.941,curr_2,3.674504,A
2026-03-24 15:03:43.944,vib_3,-0.528697,mm/s
2026-03-24 15:03:43.947,vib_2,-0.395632,mm/s
2026-03-24 15:03:43.948,vib_3,1.369785,mm/s
2026-03-24 15:03:43.951,vib_3,1.422879,mm/s
2026-03-24 15:03:43.952,curr_3,6.041529,A
2026-03-24 15:03:43.952,vib_1,0.017556,mm/s
2026-03-24 15:03:43.953,vib_2,-1.171390,mm/s
2026-03-24 15:03:43.953,vib_3,0.973440,mm/s
2026-03-24 15:03:43.956,vib_3,0.412003,mm/s
2026-03-24 15:03:43.959,vib_2,0.230277,mm/s
2026-03-24 15:03:43.960,vib_3,-0.327819,mm/s
2026-03-24 15:03:43.963,vib_1,-0.457539,mm/s
2026-03-24 15:03:43.963,vib_3,-0.912380,mm/s
2026-03-24 15:03:43.963,curr_3,5.825681,A
2026-03-24 15:03:43.963,curr_2,3.677621,A
2026-03-24 15:03:43.966,vib_2,0.985339,mm/s
2026-03-24 15:03:43.966,vib_3,-1.805755,mm/s
2026-03-24 15:03:43.969,vib_3,-1.223038,mm/s
2026-03-24 15:03:43.971,vib_2,0.338412,mm/s
2026-03-24 15:03:43.972,vib_3,0.910142,mm/s
2026-03-24 15:03:43.973,vib_1,0.084423,mm/s
2026-03-24 15:03:43.975,curr_3,6.085574,A
2026-03-24 15:03:43.976,vib_3,1.560822,mm/s
2026-03-24 15:03:43.977,speed_3,2.519790,m/s
2026-03-24 15:03:43.977,vib_2,-0.391230,mm/s
2026-03-24 15:03:43.979,vib_3,1.101215,mm/s
2026-03-24 15:03:43.981,vib_3,0.651044,mm/s
2026-03-24 15:03:43.982,curr_1,1.706866,A
2026-03-24 15:03:43.983,vib_3,-0.113468,mm/s
2026-03-24 15:03:43.984,sq_3,1.000000,state
2026-03-24 15:03:43.984,vib_1,0.432861,mm/s
2026-03-24 15:03:43.984,vib_2,-1.128525,mm/s
2026-03-24 15:03:43.985,curr_2,3.680661,A
2026-03-24 15:03:43.985,curr_3,5.828296,A
2026-03-24 15:03:43.986,vib_3,-0.683636,mm/s
2026-03-24 15:03:43.989,vib_3,-1.539502,mm/s
2026-03-24 15:03:43.990,vib_2,0.252038,mm/s
2026-03-24 15:03:43.992,vib_3,-1.701723,mm/s
2026-03-24 15:03:43.995,vib_1,0.012986,mm/s
2026-03-24 15:03:43.996,curr_3,6.075599,A
2026-03-24 15:03:43.995,vib_2,1.017905,mm/s
2026-03-24 15:03:43.996,vib_3,0.236630,mm/s
2026-03-24 15:03:43.999,vib_3,1.573291,mm/s
2026-03-24 15:03:44.002,vib_2,0.311790,mm/s
2026-03-24 15:03:44.003,vib_3,1.251728,mm/s
2026-03-24 15:03:44.006,curr_2,3.683626,A
2026-03-24 15:03:44.006,curr_3,5.823580,A
2026-03-24 15:03:44.007,vib_1,-0.471915,mm/s
2026-03-24 15:03:44.008,vib_2,-0.373881,mm/s
2026-03-24 15:03:44.006,vib_3,0.835197,mm/s
2026-03-24 15:03:44.011,vib_3,0.143103,mm/s
2026-03-24 15:03:44.014,vib_2,-1.192008,mm/s
2026-03-24 15:03:44.014,vib_3,-0.504798,mm/s
2026-03-24 15:03:44.016,speed_2,1.972754,m/s
2026-03-24 15:03:44.017,vib_3,-1.210225,mm/s
2026-03-24 15:03:44.018,curr_3,6.063158,A
2026-03-24 15:03:44.018,vib_1,0.062100,mm/s
2026-03-24 15:03:44.018,sq_2,1.020884,state
2026-03-24 15:03:44.019,step_3,54.003735,C
2026-03-24 15:03:44.020,vib_3,-1.890237,mm/s
2026-03-24 15:03:44.020,vib_2,0.236858,mm/s
2026-03-24 15:03:44.019,ramp_3,19.880960,%
2026-03-24 15:03:44.019,press_3,8.026506,bar
2026-03-24 15:03:44.023,vib_3,-0.528697,mm/s
2026-03-24 15:03:44.026,vib_3,1.369785,mm/s
2026-03-24 15:03:44.027,vib_2,0.999765,mm/s
2026-03-24 15:03:44.028,curr_2,3.686518,A
2026-03-24 15:03:44.028,speed_3,2.623144,m/s
2026-03-24 15:03:44.029,vib_3,1.422879,mm/s
2026-03-24 15:03:44.030,curr_3,5.808435,A
2026-03-24 15:03:44.030,vib_1,0.399063,mm/s
2026-03-24 15:03:44.033,vib_2,0.387110,mm/s
2026-03-24 15:03:44.033,vib_3,0.973440,mm/s
2026-03-24 15:03:44.033,curr_1,1.706170,A
2026-03-24 15:03:44.035,sq_3,1.000000,state
2026-03-24 15:03:44.037,vib_3,0.412003,mm/s
2026-03-24 15:03:44.039,vib_2,-0.372954,mm/s
2026-03-24 15:03:44.040,vib_3,-0.327819,mm/s
2026-03-24 15:03:44.041,curr_3,6.153586,A
2026-03-24 15:03:44.042,vib_1,-0.002163,mm/s
2026-03-24 15:03:44.043,vib_3,-0.912380,mm/s
2026-03-24 15:03:44.046,vib_2,-1.192241,mm/s
2026-03-24 15:03:44.047,vib_3,-1.805755,mm/s
2026-03-24 15:03:44.050,vib_3,-1.223038,mm/s
2026-03-24 15:03:44.050,curr_2,3.689338,A
2026-03-24 15:03:44.052,vib_2,0.222206,mm/s
2026-03-24 15:03:44.053,curr_3,5.832487,A
2026-03-24 15:03:44.053,vib_1,-0.495498,mm/s
2026-03-24 15:03:44.054,vib_3,0.910142,mm/s
2026-03-24 15:03:44.057,vib_3,1.560822,mm/s
